0.025,2.0,10,5.000000000000001,0.012623950132258213,0.0018215899521665908,0.006066688514909197
0.025,2.0,10,5.000000000000001,0.009636929278031073,0.0017600524238208007,0.005119665360197008
0.025,2.0,10,5.000000000000001,0.012324435564010213,0.0025258632467527304,0.007032080361841411
0.025,2.0,10,5.000000000000001,0.012152219155537474,0.0037397780158405147,0.007353809642548928
0.025,2.0,10,5.000000000000001,0.012426520973375885,0.0033972943154465967,0.007344804254669637
0.025,2.0,10,5.000000000000001,0.012316591073276158,0.0011608606501033898,0.007332977187761405
0.025,2.0,10,5.000000000000001,0.012221822972013368,0.001670609338479933,0.006980087594089856
0.025,2.0,10,5.000000000000001,0.0125182510186729,0.0020541952252917987,0.007565956191713061
0.025,2.0,10,5.000000000000001,0.012385953675874447,0.00227901709425986,0.007220991359194437
0.025,2.0,10,5.000000000000001,0.012363223022735443,0.0013753656684882152,0.007060417320022887
0.025,2.0,10,5.000000000000001,0.012261557644889783,0.0037881162141585305,0.007463504341489715
0.025,2.0,10,5.000000000000001,0.011560766505899496,0.0020098162201261476,0.007245103116051694
0.025,2.0,10,5.000000000000001,0.011403411888409317,0.0012461951319462144,0.007323848670131716
0.025,2.0,10,5.000000000000001,0.01203585395294204,0.0015590578077396382,0.006499247913202895
0.025,2.0,10,5.000000000000001,0.012524464517514534,0.0012150157869654117,0.006889791232575967
0.025,2.0,10,5.000000000000001,0.01199482934848597,0.0019223810139709077,0.006095544054675867
0.025,2.0,10,5.000000000000001,0.012034395164326181,0.001036894627052542,0.007322802708293625
0.025,2.0,10,5.000000000000001,0.012429270370119991,0.003969745306864193,0.00822467729445837
0.025,2.0,10,5.000000000000001,0.012118012772097732,0.002538976514020329,0.006786149182301652
0.025,2.0,10,5.000000000000001,0.012613393848634493,0.0017271164765210172,0.006204587954168884
0.025,2.0,10,5.000000000000001,0.012036322596461809,0.0029607883071985685,0.007650281020117837
0.025,2.0,10,5.000000000000001,0.011303154309169236,0.002649625959470891,0.005975529488335633
0.025,2.0,10,5.000000000000001,0.011312022674790452,0.0021390129376398052,0.0076259293348142155
0.025,2.0,10,5.000000000000001,0.012072621320510473,0.0014296960277640819,0.00673181965718788
0.025,2.0,10,5.000000000000001,0.012550961940812283,0.0038845073831038674,0.007412015897554933
0.025,2.0,10,5.000000000000001,0.012347072465704488,0.003295764119983135,0.007947108939243197
0.025,2.0,10,5.000000000000001,0.010873678556329387,0.0013554413215877354,0.005537848119752097
0.025,2.0,10,5.000000000000001,0.011475947431876361,0.0034826577694349035,0.007818853225849744
0.025,2.0,10,5.000000000000001,0.012031426011109776,0.0013344427633574124,0.006916905607408741
0.025,2.0,10,5.000000000000001,0.012545497821637792,0.0013506161701194446,0.007208328236534201
0.025,2.0,10,5.000000000000001,0.012480962113500521,0.00138300369890576,0.007191835301761792
0.025,2.0,10,5.000000000000001,0.012376486137044581,0.0025655229045616003,0.006806985643500267
0.025,2.0,10,5.000000000000001,0.011937711318579316,0.0035142024560739435,0.008104563142664677
0.025,2.0,10,5.000000000000001,0.012073990558785459,0.0019096707784617578,0.007783502265631233
0.025,2.0,10,5.000000000000001,0.012215137268862055,0.0013734376085134277,0.007332792977236013
0.025,2.0,10,5.000000000000001,0.012598886581207742,0.0017389535103977,0.007351266519043345
0.025,2.0,10,5.000000000000001,0.012580779154280191,0.0013627544320111925,0.0070332803499214575
0.025,2.0,10,5.000000000000001,0.0106420097979083,0.004557456022515426,0.0067843067861369675
0.025,2.0,10,5.000000000000001,0.012538665383916413,0.0011301533701323803,0.006075746160857235
0.025,2.0,10,5.000000000000001,0.012581783688497291,0.0015067995018333664,0.00678964038356599
0.025,2.0,10,5.000000000000001,0.012520500061320501,0.0013253290510902842,0.005936531478259165
0.025,2.0,10,5.000000000000001,0.012058359865372533,0.0006551619567077392,0.005573577216812526
0.025,2.0,10,5.000000000000001,0.01164587111633255,0.0016250486633509582,0.006951615809935849
0.025,2.0,10,5.000000000000001,0.011590876885011656,0.003838820909728078,0.006257434645430869
0.025,2.0,10,5.000000000000001,0.010695729942557915,0.0020106564895890464,0.0057559925399627366
0.025,2.0,10,5.000000000000001,0.012586898059363612,0.000923119796427829,0.006969864083373492
0.025,2.0,10,5.000000000000001,0.01251819280910597,0.001402494542072596,0.007151668067682912
0.025,2.0,10,5.000000000000001,0.012070018501774905,0.0015500245360044792,0.006690874642006974
0.025,2.0,10,5.000000000000001,0.012555690609096597,0.0009176232948505222,0.006943542267211565
0.025,2.0,10,5.000000000000001,0.010104245576418093,0.0008209708181863059,0.0050804591735821225
0.025,2.0,10,5.000000000000001,0.01213649300340106,-0.00040329775891392286,0.006026229203950732
0.025,2.0,10,5.000000000000001,0.011657295202075832,0.0028371107470870783,0.008511475299733786
0.025,2.0,10,5.000000000000001,0.01008862681181713,0.0014379238577561396,0.00514084498773677
0.025,2.0,10,5.000000000000001,0.012086978073879973,0.0013617840252564623,0.006134878857371906
0.025,2.0,10,5.000000000000001,0.012003471518582103,0.0044740619344335805,0.007663433020681774
0.025,2.0,10,5.000000000000001,0.012020157770017342,0.002013549999999999,0.005435099705740721
0.025,2.0,10,5.000000000000001,0.012254481889431589,0.00126170297738668,0.007035522411759228
0.025,2.0,10,5.000000000000001,0.011392047451980782,0.0019693700360754237,0.006311421509034624
0.025,2.0,10,5.000000000000001,0.011982730426344066,0.003091866083878679,0.00676969654891075
0.025,2.0,10,5.000000000000001,0.012343896593763334,0.0015087025184390196,0.005857451807400808
0.025,2.0,10,5.000000000000001,0.012664102087924468,0.0017984725467311996,0.006428657916068832
0.025,2.0,10,5.000000000000001,0.012115841940288093,0.0015632580789506794,0.007159582435049387
0.025,2.0,10,5.000000000000001,0.011692761673563859,0.0017224531013120487,0.0073937121610477465
0.025,2.0,10,5.000000000000001,0.011866127862493008,0.0015976805842758284,0.006272052260672524
0.025,2.0,10,5.000000000000001,0.01127520607397405,0.0014096904732245224,0.005855094426513717
0.025,2.0,10,5.000000000000001,0.01058987750181515,0.0019721309302230144,0.005515711404137312
0.025,2.0,10,5.000000000000001,0.011118382409670346,0.0015442167158608903,0.006186080600005086
0.025,2.0,10,5.000000000000001,0.011570776938779543,0.002536025361158015,0.006015827510943609
0.025,2.0,10,5.000000000000001,0.011939032509705443,0.00258479913863534,0.006296485747679743
0.025,2.0,10,5.000000000000001,0.01252553846798924,0.0010422939155070527,0.008849077349823289
0.025,2.0,10,5.000000000000001,0.01116299146781354,0.0015630369944624294,0.006379108368859878
0.025,2.0,10,5.000000000000001,0.012153216775301541,0.0019370805819360674,0.007152238816941923
0.025,2.0,10,5.000000000000001,0.010478546212384419,0.001233331435942397,0.005699190350768704
0.025,2.0,10,5.000000000000001,0.010571905133956618,0.000959128551457655,0.005749566670507481
0.025,2.0,10,5.000000000000001,0.011822184837512245,0.0010253540487480835,0.006603100257134753
